%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE Software Engineering Repository data set made publicly
% available in order to encourage repeatable, verifiable, refutable, and/or
% improvable predictive models of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://promisedata.org/repository .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% (c) 2007  A. Gunes Koru 
%    Contact: gkoru AT umbc DOT edu Phone: +1 (410) 455 8843
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
%      Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
%      Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
% license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
% the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
% this license impairs or restricts the author's moral rights.
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%
% 1. Title: Recurrent event (defect fix) and size data for Mozilla Classes
%           This one includes a binary attribute (event) to show defect fix.
%	    The data is at the "observation" level. Each modification made to
%	    a C++ class was entered as an observation. A newly added class 
%	    created an observation. The observation period was between 
%	    May 29, 2002 and Feb 22, 2006.
%
% 2. Sources
%    (a) Creator: A. Gunes Koru
%    (b) Date: February 23, 2007
%    (c) Contact: gkoru AT umbc DOT edu Phone: +1 (410) 455 8843
%   
% 3. Donor: A. Gunes Koru 
%   
% 4. Past Usage: This data set was used for:
%
% A. Gunes Koru, Dongsong Zhang, and Hongfang Liu, "Modeling the 
% Effect of Size on Defect Proneness for Open-Source Software", 
% Predictive Models in Software Engineering Workshop, PROMISE 2007,
% May 20th 2007, Minneapolis, Minnesota, US.
% 
% Abstract:
%  Quality is becoming increasingly important with the continuous
%  adoption of open-source software.  Previous research has found that
%  there is generally a positive relationship between module size and
%  defect proneness. Therefore, in open-source software development, it
%  is important to monitor module size and understand its impact on
%  defect proneness. However, traditional approaches to quality
%  modeling, which measure specific system snapshots and obtain future
%  defect counts, are not well suited because open-source modules
%  usually evolve and their size changes over time. In this study, we
%  used Cox proportional hazards modeling with recurrent events to
%  study the effect of class size on defect-proneness in the Mozilla
%  product. We found that the effect of size was significant, and we
%  quantified this effect on defect proneness.
%
% The full paper can be downloaded from A. Gunes Koru's Website
% http://umbc.edu/~gkoru
% by following the Publications link or from the Web site of PROMISE 2007. 
%
% 5. Features:
% 
% This data set is used to create a conditional Cox Proportional
% Hazards Model
%
% id: A numeric identification assigned to each separate C++ class
% (Note that the id's do not increment from the first to the last 
% data row)
%
% start: A time infinitesimally greater than the time of the modification
% that created this observation (practically, modification time). When a 
% class is introduced to a system, a new observation is entered with start=0
%
% end: Either the time of the next modification, or the end of the 
% observation period, or the time of deletion, whichever comes first.
%
% event: event is set to 1 if a defect fix takes place 
% at the time represented by 'end', or 0 otherwise.  A class deletion 
% is handled easily by entering a final observation whose event is set 
% to 1 if the class is deleted for corrective maintenance, or 0 otherwise.
%
% size: It is a time-dependent covariate and its column carries the 
% number of source Lines of Code of the C++ classes 
% at time 'start'. Blank and comment lines are not counted.
%
% state: Initially set to 0, and it becomes 1 after the class 
% experiences an event, and remains at 1 thereafter.


@relation mozilla4

@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute state {0,1}

@data
2490,69092,106540,1,533,1
2490,106540,106636,1,360,1
2490,106636,322227,1,360,1
2490,322227,531625,0,378,1
2490,531625,676611,1,388,1
2490,676611,763363,1,394,1
2490,763363,981315,1,417,1
2490,981315,1031206,1,458,1
2490,1031206,1043742,1,485,1
2490,1043742,1536537,0,482,1
2491,0,16668,1,969,0
2491,16668,270281,0,1001,1
2492,0,16784,1,43,0
2492,16784,270281,0,47,1
2493,0,249912,1,632,0
2493,249912,981318,1,461,1
2493,981318,1031257,0,459,1
2493,1031257,1283819,1,471,1
2493,1283819,1536540,0,647,1
2494,0,270282,0,651,0
2495,0,15362,0,184,0
2496,0,260776,0,35,0
2497,0,4755,1,770,0
2497,4755,106712,1,802,1
2497,106712,190572,1,1329,1
2497,190572,828965,1,1413,1
2497,828965,981317,1,1262,1
2497,981317,1031256,0,1260,1
2497,1031256,1536540,0,1272,1
2498,0,68719,1,1286,0
2498,68719,270281,0,1499,1
2499,0,2921,1,522,0
2499,2921,7195,1,582,1
2499,7195,9986,0,660,1
2499,9986,17285,1,672,1
2499,17285,19835,1,663,1
2499,19835,21768,0,727,1
2499,21768,31534,0,911,1
2499,31534,33351,1,900,1
2499,33351,41526,0,951,1
2499,41526,48970,1,1107,1
2499,48970,97953,0,1143,1
2499,97953,101994,1,1046,1
2499,101994,102224,1,1052,1
2499,102224,102734,1,1067,1
2499,102734,119576,1,1074,1
2499,119576,120733,1,1191,1
2499,120733,131284,0,1201,1
2499,131284,142558,0,1288,1
2500,0,1273,1,30,0
2500,1273,2921,1,21,1
2500,2921,17267,0,22,1
2501,0,37,1,1762,0
2501,37,8849,1,1762,1
2501,8849,8885,1,1797,1
2501,8885,10211,1,1798,1
2501,10211,11568,1,1826,1
2501,11568,17320,1,2079,1
2501,17320,17510,1,2086,1
2501,17510,18657,0,2086,1
2501,18657,20249,1,2100,1
2501,20249,20300,0,2164,1
2501,20300,27599,1,2170,1
2501,27599,30463,0,2219,1
2501,30463,32081,0,2236,1
2501,32081,41847,0,2240,1
2501,41847,43664,1,2237,1
2501,43664,46136,1,2255,1
2501,46136,47466,0,2262,1
2501,47466,49123,1,2325,1
2501,49123,50154,1,2340,1
2501,50154,50819,1,2357,1
2501,50819,52062,1,2405,1
2501,52062,57507,1,2406,1
2501,57507,60329,1,2442,1
2501,60329,60331,1,2472,1
2501,60331,70403,1,2471,1
2501,70403,73582,1,2471,1
2501,73582,80526,1,2518,1
2501,80526,80528,1,2470,1
2501,80528,99598,0,2478,1
2501,99598,108260,0,2327,1
2501,108260,109712,1,2524,1
2501,109712,112300,1,2599,1
2501,112300,118114,1,2615,1
2501,118114,119335,0,2610,1
2501,119335,128451,1,2595,1
2501,128451,129883,1,2595,1
2501,129883,138059,1,2605,1
2501,138059,139769,1,2663,1
2501,139769,140692,1,2667,1
2501,140692,141157,1,2676,1
2501,141157,152865,0,2688,1
2502,0,4041,1,634,0
2502,4041,9747,1,780,1
2502,9747,9787,0,785,1
2502,9787,10056,1,783,1
2502,10056,20192,1,896,1
2502,20192,21202,1,892,1
2502,21202,21623,1,898,1
2502,21623,44607,0,899,1
2503,0,4041,1,353,0
2503,4041,4782,1,369,1
2503,4782,10056,1,369,1
2503,10056,20192,1,380,1
2503,20192,21624,1,389,1
2503,21624,44608,0,439,1
2504,0,4782,1,18,0
2504,4782,20192,1,18,1
2504,20192,44608,0,18,1
2505,0,7110,1,110,0
2505,7110,10040,1,118,1
2505,10040,17390,1,132,1
2505,17390,28863,0,173,1
2505,28863,50126,0,175,1
2506,0,27735,0,203,0
2506,27735,28766,1,179,0
2506,28766,72344,0,179,1
2507,0,390,0,71,0
2507,390,8942,1,79,0
2507,8942,9919,1,97,1
2507,9919,25007,1,102,1
2507,25007,29116,1,471,1
2507,29116,33182,0,483,1
2507,33182,41674,1,484,1
2507,41674,41676,0,513,1
2508,0,7098,0,28,0
2509,0,4041,1,580,0
2509,4041,4782,1,566,1
2509,4782,10056,1,566,1
2509,10056,20192,1,475,1
2509,20192,44608,0,476,1
2510,0,2704,1,810,0
2510,2704,4352,1,830,1
2510,4352,8436,1,834,1
2510,8436,9774,0,874,1
2510,9774,11366,1,879,1
2510,11366,16058,0,875,1
2510,16058,18715,1,931,1
2510,18715,19692,1,930,1
2510,19692,32963,0,908,1
2510,32963,34780,1,873,1
2510,34780,51447,1,861,1
2510,51447,51449,0,882,1
2511,0,44610,0,1154,0
2512,0,104,1,74,0
2512,104,1377,1,73,1
2512,1377,3025,1,73,1
2512,3025,7109,1,79,1
2512,7109,8447,0,62,1
2512,8447,17389,1,68,1
2512,17389,33455,1,71,1
2512,33455,37257,0,230,1
2512,37257,50122,1,237,1
2512,50122,50124,0,271,1
2513,0,27604,0,272,0
2513,27604,27732,0,270,0
2513,27732,47925,1,50,0
2513,47925,72341,0,77,1
2514,0,22984,0,11,0
2515,0,4782,1,14,0
2515,4782,20191,0,14,1
2516,0,4782,1,15,0
2516,4782,20192,1,15,1
2516,20192,44608,0,15,1
2517,0,328363,1,375,0
2517,328363,628060,0,379,1
2518,0,299697,0,33,0
2519,0,12262,0,16,0
2520,0,11787,0,17,0
2521,0,333031,0,126,0
2521,333031,472049,1,218,0
2521,472049,616206,1,219,1
2521,616206,617928,1,224,1
2521,617928,675172,1,224,1
2521,675172,690991,0,432,1
2522,0,66291,0,211,0
2522,66291,228164,0,16,0
2522,228164,367182,1,16,0
2522,367182,582455,1,17,1
2522,582455,586124,0,549,1
2523,0,440727,0,119,0
2524,0,199,1,236,0
2524,199,1387,0,241,1
2524,1387,7029,0,287,1
2524,7029,30259,1,389,1
2524,30259,165381,0,390,1
2524,165381,745623,1,329,1
2524,745623,1052474,0,290,1
2525,0,1523649,0,41,0
2526,0,150011,0,33,0
2527,0,113,1,94,0
2527,113,1185,1,93,1
2527,1185,397510,0,100,1
2527,397510,1360205,0,100,1
2527,1360205,1718045,1,108,1
2527,1718045,1836931,0,87,1
2454,0,527638,1,50,0
2454,527638,851475,0,50,1
2455,0,497168,0,15,0
2455,497168,1556878,0,22,0
2457,0,240,1,140,0
2457,240,1629971,0,140,1
2456,0,1848182,0,12,0
2458,0,177514,1,44,0
2458,177514,1742764,1,66,1
2458,1742764,1807484,0,84,1
2459,0,60608,0,44,0
2463,0,8901,0,947,0
2463,8901,38808,0,945,0
2463,38808,574705,1,940,0
2463,574705,978081,0,996,1
2463,978081,1807483,0,1111,1
2460,0,64720,0,90,0
2461,0,64720,0,40,0
2462,0,1807485,0,350,0
2464,0,1807485,0,38,0
2465,0,240,1,195,0
2465,240,1629971,0,197,1
2466,0,1629971,0,30,0
2467,0,1629971,0,20,0
2468,0,1193570,0,46,0
2535,0,25280,1,56,0
2535,25280,988954,0,39,1
2536,0,16900,1,709,0
2536,16900,26953,1,709,1
2536,26953,32512,1,709,1
2536,32512,36335,1,709,1
2536,36335,46125,1,709,1
2536,46125,49156,1,718,1
2536,49156,54334,1,717,1
2536,54334,54340,1,719,1
2536,54340,54451,1,719,1
2536,54451,57492,1,763,1
2536,57492,58762,1,789,1
2536,58762,73435,1,797,1
2536,73435,73488,1,829,1
2536,73488,73493,1,829,1
2536,73493,104588,1,829,1
2536,104588,106914,1,870,1
2536,106914,125611,1,873,1
2536,125611,142195,1,884,1
2536,142195,146346,1,894,1
2536,146346,146807,1,894,1
2536,146807,152230,1,894,1
2536,152230,185388,1,893,1
2536,185388,192964,1,893,1
2536,192964,223472,0,895,1
2537,0,563710,0,114,0
2538,0,1513003,0,114,0
2539,0,103675,0,46,0
2540,0,569289,0,58,0
2541,0,1059710,0,148,0
2542,0,487991,0,58,0
2528,0,1807485,0,94,0
2543,0,34614,0,197,0
2544,0,1045384,0,48,0
2546,0,411658,0,58,0
2545,0,1629971,0,23,0
2547,0,1153,0,281,0
2547,1153,23076,1,320,0
2547,23076,1045291,0,327,1
2548,0,17150,0,520,0
2548,17150,40318,1,565,0
2548,40318,780100,1,559,1
2548,780100,780186,1,576,1
2548,780186,785728,1,577,1
2548,785728,1022297,1,576,1
2548,1022297,1062531,0,601,1
2549,0,41600,0,13,0
2529,0,7,1,112,0
2529,7,422547,1,112,1
2529,422547,1220805,0,115,1
2530,0,280424,1,14,0
2530,280424,442866,1,15,1
2530,442866,587306,1,15,1
2530,587306,662133,1,14,1
2530,662133,743904,1,14,1
2530,743904,939262,1,14,1
2530,939262,1424367,1,14,1
2530,1424367,1640070,0,3153,1
2531,0,280424,1,16,0
2531,280424,442866,1,14,1
2531,442866,587346,1,3046,1
2531,587346,662168,1,2859,1
2531,662168,939384,1,13,1
2531,939384,1325858,1,13,1
2531,1325858,1640068,0,14,1
2532,0,4069,1,1092,0
2532,4069,280423,1,1171,1
2532,280423,442865,1,76,1
2532,442865,587345,1,78,1
2532,587345,607310,0,77,1
2532,607310,662167,1,76,1
2532,662167,671887,0,2894,1
2532,671887,939382,1,76,1
2532,939382,980221,0,76,1
2532,980221,1640067,0,80,1
2533,0,280424,1,13,0
2533,280424,283144,1,2868,1
2533,283144,359519,1,82,1
2533,359519,391134,1,83,1
2533,391134,442864,1,85,1
2533,442864,587344,1,87,1
2533,587344,604398,0,86,1
2533,604398,662166,1,88,1
2533,662166,671886,0,88,1
2533,671886,928160,0,88,1
2533,928160,939381,1,89,1
2533,939381,1640066,0,89,1
2534,0,280424,1,14,0
2534,280424,441746,1,14,1
2534,441746,442866,1,17,1
2534,442866,587346,1,17,1
2534,587346,607335,1,16,1
2534,607335,662167,1,15,1
2534,662167,844989,1,15,1
2534,844989,928161,0,16,1
2534,928161,939382,1,17,1
2534,939382,1116395,0,2980,1
2534,1116395,1272569,1,3153,1
2534,1272569,1364912,1,3138,1
2534,1364912,1640066,0,18,1
2550,0,46081,1,36,0
2550,46081,48882,1,43,1
2550,48882,49897,1,36,1
2550,49897,58823,1,43,1
2550,58823,69012,1,67,1
2550,69012,155770,1,67,1
2550,155770,527976,1,68,1
2550,527976,586269,1,72,1
2550,586269,1220591,1,75,1
2550,1220591,1505605,0,71,1
2551,0,497155,0,54,0
2551,497155,535525,1,85,0
2551,535525,1556865,0,85,1
2552,0,497155,0,41,0
2552,497155,1556865,0,111,0
2553,0,1631486,0,54,0
2554,0,41600,0,25,0
2555,0,404559,0,131,0
2555,404559,533441,1,144,0
2555,533441,572262,0,133,1
2555,572262,766554,0,69,1
2555,766554,1338414,0,122,1
2555,1338414,1717380,1,122,1
2555,1717380,1965724,0,122,1
2556,0,933846,0,190,0
2556,933846,1312812,1,190,0
2556,1312812,1531742,1,190,1
2556,1531742,1561155,0,190,1
2557,0,8423,1,179,0
2557,8423,351355,0,193,1
2574,0,24041,1,87,0
2574,24041,282649,0,110,1
2574,282649,743529,1,110,1
2574,743529,1024781,0,110,1
2574,1024781,1209943,0,110,1
2575,0,24087,1,87,0
2575,24087,282355,1,110,1
2575,282355,646020,1,110,1
2575,646020,1024841,1,110,1
2575,1024841,1109526,1,110,1
2575,1109526,1495160,1,110,1
2575,1495160,1846781,0,110,1
2576,0,364321,0,10,0
2577,0,433446,0,12,0
2578,0,431582,1,83,0
2578,431582,1026466,1,83,1
2578,1026466,1739669,1,83,1
2578,1739669,1742211,1,145,1
2578,1742211,1784316,0,91,1
2579,0,626546,0,42,0
2580,0,116769,1,59,0
2580,116769,1814684,0,49,1
2581,0,4987,1,894,0
2581,4987,150093,1,901,1
2581,150093,181940,1,899,1
2581,181940,293027,1,761,1
2581,293027,747638,0,764,1
2582,0,4987,1,894,0
2582,4987,150093,1,901,1
2582,150093,181940,1,899,1
2582,181940,293027,1,761,1
2582,293027,852963,1,764,1
2582,852963,971140,1,757,1
2582,971140,1009835,1,777,1
2582,1009835,1132124,1,858,1
2582,1132124,1560460,1,873,1
2582,1560460,1562924,1,925,1
2582,1562924,1696929,0,922,1
2583,0,25451,0,191,0
2583,25451,112024,0,200,0
2584,0,37403,0,191,0
2584,37403,709746,1,200,0
2584,709746,1073269,0,199,1
2585,0,18474,0,38,0
2586,0,1338416,0,48,0
2586,1338416,1717382,1,44,0
2586,1717382,1965726,0,44,1
2587,0,1357487,0,30,0
2588,0,1357487,0,10,0
2589,0,1347544,0,7,0
2590,0,1338416,0,103,0
2590,1338416,1717382,1,123,0
2590,1717382,1965726,0,123,1
2591,0,7656,1,727,0
2591,7656,8014,1,832,1
2591,8014,11149,1,832,1
2591,11149,11531,1,951,1
2591,11531,12871,0,944,1
2591,12871,12970,0,1074,1
2591,12970,22834,0,1108,1
2591,22834,31894,0,1128,1
2591,31894,48836,0,1137,1
2591,48836,286593,1,1152,1
2591,286593,293260,1,1201,1
2591,293260,316779,0,1229,1
2591,316779,932470,1,1278,1
2591,932470,993160,1,1377,1
2591,993160,1357481,0,1313,1
2592,0,1965727,0,35,0
2593,0,563147,0,37,0
2594,0,1781178,0,45,0
2595,0,54507,0,45,0
2596,0,1726647,0,1,0
2597,0,64,1,102,0
2597,64,56085,1,106,1
2597,56085,111110,0,98,1
2598,0,424977,0,43,0
2598,424977,552243,1,40,0
2598,552243,554672,1,34,1
2598,554672,581981,1,33,1
2598,581981,1338415,0,33,1
2598,1338415,1717381,1,33,1
2598,1717381,1965725,0,33,1
2599,0,1338416,0,41,0
2599,1338416,1717382,1,45,0
2599,1717382,1965726,0,45,1
2600,0,424977,0,75,0
2600,424977,471019,1,359,0
2600,471019,547245,0,319,1
2600,547245,581981,1,318,1
2600,581981,716719,1,389,1
2600,716719,733503,0,409,1
2600,733503,755850,1,451,1
2600,755850,890773,1,452,1
2600,890773,894066,1,484,1
2600,894066,938591,1,496,1
2600,938591,1338412,0,529,1
2600,1338412,1385901,1,537,1
2600,1385901,1646658,1,535,1
2600,1646658,1717377,1,539,1
2600,1717377,1952359,0,539,1
2600,1952359,1965720,0,540,1
2601,0,497168,0,20,0
2601,497168,1556878,0,51,0
2602,0,633906,0,27,0
2604,0,1045384,0,272,0
2603,0,78783,1,13,0
2603,78783,1057090,0,13,1
2558,0,874463,0,705,0
2559,0,874463,0,111,0
2560,0,874463,0,38,0
2561,0,155907,0,6,0
2562,0,393386,1,22,0
2562,393386,524212,1,24,1
2562,524212,525482,1,39,1
2562,525482,702632,1,39,1
2562,702632,767843,1,42,1
2562,767843,837732,1,52,1
2562,837732,842271,0,53,1
2562,842271,917332,1,53,1
2562,917332,1051164,1,54,1
2562,1051164,1057005,1,60,1
2562,1057005,1115107,1,59,1
2562,1115107,1176477,1,60,1
2562,1176477,1194190,1,114,1
2562,1194190,1209804,1,163,1
2562,1209804,1213086,1,164,1
2562,1213086,1330448,0,165,1
2562,1330448,1353699,1,165,1
2562,1353699,1354892,1,177,1
2562,1354892,1369355,1,181,1
2562,1369355,1453195,1,188,1
2562,1453195,1463358,1,188,1
2562,1463358,1476170,0,189,1
2563,0,34765,0,6,0
2605,0,1631486,0,216,0
2606,0,1631486,0,38,0
2607,0,1631486,0,289,0
2608,0,1631486,0,221,0
2564,0,2028,1,7,0
2564,2028,61717,0,7,1
2565,0,34765,0,5,0
2566,0,1782211,0,5,0
2566,1782211,1809049,1,5,0
2566,1809049,1927935,0,5,1
2609,0,2104,0,1925,0
2609,2104,30754,1,1935,0
2609,30754,137923,0,1940,1
2609,137923,165607,1,1949,1
2609,165607,305351,1,1933,1
2609,305351,321487,1,2084,1
2609,321487,386111,1,1994,1
2609,386111,393721,1,1991,1
2609,393721,452299,1,1991,1
2609,452299,1325008,1,1809,1
2609,1325008,1620764,0,1703,1
2609,1620764,1715867,1,1640,1
2609,1715867,1807904,0,1638,1
2610,0,508520,1,495,0
2610,508520,567863,1,543,1
2610,567863,710642,1,548,1
2610,710642,1931448,0,537,1
2611,0,628060,0,178,0
2612,0,437447,1,105,0
2612,437447,469250,1,138,1
2612,469250,490664,0,138,1
2612,490664,558484,1,139,1
2612,558484,636497,1,139,1
2612,636497,954300,0,139,1
2612,954300,1074181,1,139,1
2612,1074181,1092759,1,138,1
2612,1092759,1108162,1,138,1
2612,1108162,1118753,1,138,1
2612,1118753,1274181,1,144,1
2612,1274181,1317338,1,144,1
2612,1317338,1319950,1,149,1
2612,1319950,1540649,0,149,1
2613,0,628060,0,106,0
2614,0,257994,0,174,0
2615,0,138345,1,192,0
2615,138345,169848,1,274,1
2615,169848,442273,0,81,1
2616,0,442274,0,21,0
2617,0,1787363,0,7,0
2618,0,1838958,0,75,0
2619,0,238917,1,27,0
2619,238917,1795557,0,36,1
2620,0,1284370,0,71,0
2621,0,1735741,0,114,0
2622,0,1795555,0,18,0
2623,0,1795555,0,111,0
2624,0,2612,1,34,0
2624,2612,223311,0,38,1
2567,0,252562,0,214,0
2625,0,528614,1,302,0
2625,528614,933845,0,297,1
2625,933845,1061129,1,297,1
2625,1061129,1312810,1,297,1
2625,1312810,1561154,0,297,1
2626,0,87,1,72,0
2626,87,33163,0,72,1
2626,33163,33413,1,72,1
2626,33413,44950,1,72,1
2626,44950,173015,1,72,1
2626,173015,236503,1,72,1
2626,236503,265784,1,83,1
2626,265784,930865,0,84,1
2627,0,267892,1,12,0
2627,267892,433445,0,13,1
2628,0,85678,0,41,0
2629,0,5402,1,188,0
2629,5402,10831,1,189,1
2629,10831,25308,1,190,1
2629,25308,63514,1,199,1
2629,63514,276392,0,201,1
2629,276392,726992,1,93,1
2629,726992,1189830,0,71,1
2629,1189830,1266071,0,71,1
2629,1266071,1568795,1,56,1
2629,1568795,1817139,0,56,1
2630,0,202122,1,183,0
2630,202122,1422928,0,183,1
2631,0,56060,0,25,0
2631,56060,100459,1,31,0
2631,100459,348803,0,31,1
2632,0,95020,1,2240,0
2632,95020,149827,1,2254,1
2632,149827,207815,1,2187,1
2632,207815,322581,1,2146,1
2632,322581,335292,1,2179,1
2632,335292,347095,1,2154,1
2632,347095,463768,1,2098,1
2632,463768,628487,1,1992,1
2632,628487,865980,1,2035,1
2632,865980,960081,1,2048,1
2632,960081,1379654,0,2057,1
2633,0,610503,1,5,0
2633,610503,1281221,1,5,1
2633,1281221,1713710,0,5,1
2634,0,1423059,0,53,0
2636,0,344336,0,84,0
2637,0,1755156,0,13,0
2638,0,59495,1,203,0
2638,59495,207353,1,211,1
2638,207353,1470314,1,250,1
2638,1470314,1814650,0,244,1
2635,0,471,1,951,0
2635,471,376622,0,955,1
2635,376622,415878,1,1028,1
2635,415878,1916578,0,1029,1
2639,0,35384,1,15,0
2639,35384,35793,1,1369,1
2639,35793,36717,1,1369,1
2639,36717,50270,1,1369,1
2639,50270,66332,1,1369,1
2639,66332,84683,1,1367,1
2639,84683,167923,0,1367,1
2639,167923,246102,1,1375,1
2639,246102,251641,1,725,1
2639,251641,274573,1,726,1
2639,274573,305167,1,726,1
2639,305167,345352,1,720,1
2639,345352,470313,1,719,1
2639,470313,541854,1,719,1
2639,541854,556971,1,725,1
2639,556971,667724,1,750,1
2639,667724,701641,1,753,1
2639,701641,773490,1,753,1
2639,773490,792496,1,753,1
2639,792496,821932,0,753,1
2640,0,563,1,1377,0
2640,563,5325,1,1369,1
2640,5325,11128,1,1369,1
2640,11128,48670,0,1369,1
2641,0,84685,1,5,0
2641,84685,470319,1,5,1
2641,470319,671562,1,5,1
2641,671562,700829,0,5,1
2642,0,48671,0,5,0
2643,0,1410,0,65,0
2643,1410,212979,1,65,0
2643,212979,535164,1,65,1
2643,535164,564600,0,65,1
2644,0,888138,1,558,0
2644,888138,921517,1,604,1
2644,921517,1232742,0,677,1
2645,0,743530,1,249,0
2645,743530,749847,1,249,1
2645,749847,755897,1,157,1
2645,755897,1209944,0,157,1
2646,0,646021,1,249,0
2646,646021,749893,1,249,1
2646,749893,755886,1,157,1
2646,755886,1109527,1,157,1
2646,1109527,1341566,1,157,1
2646,1341566,1495160,1,157,1
2646,1495160,1566702,1,157,1
2646,1566702,1846781,0,155,1
2647,0,19347,1,2740,0
2647,19347,19349,0,2769,1
2647,19349,28699,1,2769,1
2647,28699,42288,1,2777,1
2647,42288,61831,0,2653,1
2647,61831,69448,1,2663,1
2647,69448,133864,1,2667,1
2647,133864,344650,1,2753,1
2647,344650,743527,1,2733,1
2647,743527,746017,1,2673,1
2647,746017,755894,1,2677,1
2647,755894,757924,1,2686,1
2647,757924,761657,1,2686,1
2647,761657,763696,0,2722,1
2647,763696,763721,1,2719,1
2647,763721,766795,1,2716,1
2647,766795,773806,1,2716,1
2647,773806,788167,1,2712,1
2647,788167,789536,1,2720,1
2647,789536,794072,1,2720,1
2647,794072,889213,1,2720,1
2647,889213,894762,1,2709,1
2647,894762,897970,1,2709,1
2647,897970,914601,0,2705,1
2647,914601,942048,1,2709,1
2647,942048,958263,1,2710,1
2647,958263,999801,1,2710,1
2647,999801,1019912,1,2711,1
2647,1019912,1024769,0,2699,1
2647,1024769,1024782,1,2699,1
2647,1024782,1069317,1,2698,1
2647,1069317,1145122,1,2695,1
2647,1145122,1160694,1,2696,1
2647,1160694,1179505,1,2692,1
2647,1179505,1209928,0,2693,1
2648,0,19395,0,2740,0
2648,19395,28345,1,2769,0
2648,28345,42333,1,2777,1
2648,42333,61876,0,2653,1
2648,61876,69469,1,2663,1
2648,69469,133908,1,2667,1
2648,133908,344648,1,2753,1
2648,344648,646017,1,2733,1
2648,646017,654486,1,2680,1
2648,654486,700821,0,2676,1
2648,700821,706116,1,2676,1
2648,706116,707948,1,2675,1
2648,707948,726314,0,2675,1
2648,726314,726487,1,2676,1
2648,726487,727673,1,2676,1
2648,727673,728703,1,2677,1
2648,728703,729216,1,2670,1
2648,729216,729275,0,2672,1
2648,729275,729617,1,2672,1
2648,729617,746262,0,2673,1
2648,746262,755876,1,2677,1
2648,755876,757963,1,2686,1
2648,757963,761869,1,2686,1
2648,761869,763735,0,2722,1
2648,763735,763760,1,2719,1
2648,763760,766834,1,2716,1
2648,766834,773845,1,2716,1
2648,773845,788197,1,2712,1
2648,788197,789576,1,2720,1
2648,789576,793997,1,2720,1
2648,793997,889149,1,2720,1
2648,889149,894803,1,2709,1
2648,894803,898011,1,2709,1
2648,898011,914642,0,2705,1
2648,914642,942032,1,2709,1
2648,942032,958304,1,2710,1
2648,958304,999842,1,2710,1
2648,999842,1019953,1,2711,1
2648,1019953,1024824,1,2699,1
2648,1024824,1069359,1,2698,1
2648,1069359,1109509,1,2695,1
2648,1109509,1145164,1,2695,1
2648,1145164,1160736,1,2696,1
2648,1160736,1179547,1,2692,1
2648,1179547,1223036,0,2693,1
2648,1223036,1228220,1,2681,1
2648,1228220,1229155,1,2687,1
2648,1229155,1233176,0,2688,1
2648,1233176,1247599,1,2689,1
2648,1247599,1269315,0,2686,1
2648,1269315,1353042,1,2686,1
2648,1353042,1409203,1,2691,1
2648,1409203,1421748,1,2688,1
2648,1421748,1494096,1,2689,1
2648,1494096,1495137,1,2676,1
2648,1495137,1522474,1,2676,1
2648,1522474,1531929,1,2684,1
2648,1531929,1566679,1,2684,1
2648,1566679,1580350,1,2684,1
2648,1580350,1592019,1,2682,1
2648,1592019,1701134,1,2683,1
2648,1701134,1709886,1,2683,1
2648,1709886,1714270,1,2683,1
2648,1714270,1721755,1,2685,1
2648,1721755,1721761,1,2685,1
2648,1721761,1721770,0,2685,1
2648,1721770,1722405,1,2685,1
2648,1722405,1723662,1,2686,1
2648,1723662,1805151,1,2686,1
2648,1805151,1817338,1,2684,1
2648,1817338,1822389,1,2684,1
2648,1822389,1822581,0,2601,1
2648,1822581,1823560,1,2600,1
2648,1823560,1846749,0,2599,1
2678,0,13612,0,25,0
2679,0,24462,0,58,0
2680,0,10282,0,54,0
2681,0,1647634,0,59,0
2682,0,24462,0,138,0
2683,0,24462,0,73,0
2684,0,24463,0,52,0
2649,0,349746,1,52,0
2649,349746,383496,1,85,1
2649,383496,769318,0,97,1
2650,0,419573,0,58,0
2651,0,419573,0,16,0
2652,0,726275,0,96,0
2652,726275,727652,1,96,0
